LAT,LON,ELEVATION
37.69355236793964,127.01383143889247,474.73242
37.69355236793964,127.01477352821406,455.19464
37.69355236793964,127.01571561753566,425.6445
37.69355236793964,127.01665770685726,414.95853
37.69355236793964,127.01759979617886,439.29544
37.69355236793964,127.01854188550045,415.7417
37.69355236793964,127.01948397482205,374.06113
37.69355236793964,127.02042606414365,339.0747
37.69355236793964,127.02136815346523,308.03268
37.69355236793964,127.02231024278683,278.08612
37.69355236793964,127.02325233210843,274.1625
37.69355236793964,127.02419442143002,301.8521
37.69355236793964,127.02513651075162,325.88934
37.69355236793964,127.02607860007322,318.50943
37.69355236793964,127.02702068939482,289.60532
37.69355236793964,127.02796277871641,255.97102
37.69355236793964,127.02890486803801,224.02502
37.69355236793964,127.02984695735961,204.07826
37.69355236793964,127.0307890466812,162.93509
37.69355236793964,127.03926785057557,68.80645
37.69355236793964,127.04020993989717,56.098244
37.69355236793964,127.04115202921876,47.380623
37.69355236793964,127.04209411854035,44.45112
37.69355236793964,127.04303620786195,39.032387
37.69355236793964,127.04774665446993,30.848972
37.69355236793964,127.06282008361546,198.16208
37.69355236793964,127.06376217293706,201.86249
37.69355236793964,127.06470426225866,203.24707
37.69355236793964,127.06564635158026,204.90384
37.69355236793964,127.06658844090185,235.33234
37.69355236793964,127.06753053022345,247.90244
37.69355236793964,127.06847261954505,281.63593
37.69355236793964,127.06941470886665,308.0464
37.69355236793964,127.07035679818824,323.60583
37.69355236793964,127.07129888750984,341.9599
37.69355236793964,127.07224097683142,366.3798
37.69355236793964,127.07318306615302,388.2557
37.69355236793964,127.07412515547462,384.013
37.69355236793964,127.07506724479622,359.0534
37.69355236793964,127.07600933411781,336.7017
37.69355236793964,127.07695142343941,315.63647
37.69355236793964,127.07789351276101,310.26007
37.69355236793964,127.0788356020826,331.86005
37.69355236793964,127.0797776914042,368.49304
37.69355236793964,127.0807197807258,397.60095
37.69355236793964,127.0816618700474,438.03558
37.69355236793964,127.08260395936898,481.4754
37.69261027861804,127.0091209922845,586.01227
37.69261027861804,127.01006308160609,555.4658
37.69261027861804,127.01100517092767,516.1554
37.69261027861804,127.01194726024927,479.05908
37.69261027861804,127.01288934957087,455.8306
